ProlificID,StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ID,Age.x,Gender.x,Education,Race,Study.About,Speaker.from,From.South,From.Midwest,Kind,Friendly,Intelligent,Wealthy,Professional,Attractive,Would.Be.Friends,Happy,Relatable,Educated,I.Lived.in.South,I.Familiar.South.Speech,I.Friends.South,I.Would.Live.South,I.Like.Southerners.Talk,I.have.Southern.accent,Parents.have.accent,Colleagues.have.accent,I.imitate.accent,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q11_15,Q11_16,Q11_17,Q11_18,Q11_19,Q11_39,Q11_40,Q11_41,Q11_20,Q11_21,Q11_22,Q11_23,Q11_24,Q11_25,Q11_26,Q11_27,Q11_28,Q11_29,Q11_30,Q11_31,Q11_32,Q11_33,Q11_34,Q11_35,Q11_36,Q11_37,Q11_38,Q11_42,Q11_43,Q11_44,Q12_51,Q12_52,Q12_53,Q12_54,Q12_55,Q12_56,Q12_57,Q12_58,Q12_59,Q12_60,Q12_61,Q12_62,Q12_63,Q12_64,Q12_65,Q12_66,Q12_67,Q12_68,Q12_69,Q12_70,Q12_71,Q12_72,Q12_73,Q12_74,Q12_75,Q12_76,Q12_77,Q12_78,Q12_79,Q12_80,Q12_81,Q12_82,Q12_83,Q12_84,Q12_85,Q12_86,Q12_87,Q12_88,Q12_89,Q12_90,Q12_91,Q12_92,Q12_93,Q12_94,Q12_95,Q12_96,Q12_97,Q12_98,Q12_99,Q12_100,Q13.1_1,Q13.1_2,Q13.1_3,Q13.1_4,Q13.1_5,Q13.1_6,Q13.1_7,Q13.1_8,Q13.1_9,Q13.1_10,Q13.1_11,Q13.1_12,Q13.1_13,Q13.1_14,Q13.1_15,Q13.1_16,Q13.1_17,Q13.1_18,Q13.1_19,Q13.1_20,Q13.1_21,Q13.1_22,Q13.1_23,Q13.1_24,Q13.1_25,Q13.1_26,Q13.1_27,Q13.1_28,Q13.1_29,Q13.1_30,Q13.1_31,Q13.1_32,Q13.1_33,Q7,Time,IbexID,Age.y,Gender.y,Dialect,Test,Notes
5c738c633a67ad00016ec677,43653.51181,43653.52222,IP Address,73.252.126.252,100,900,TRUE,43653.52222,R_3kAhl8JMPIOs34e,NA,NA,NA,NA,32.23609924,-90.26010132,anonymous,EN,5c738c633a67ad00016ec677,20,Male,Some college,,Basic knowledge,South USA,100,1,59,51,52,43,59,52,1,1,1,1,100,100,100,100,100,100,100,100,100,2,5,4,2,5,2,4,5,5,5,3,1,5,3,5,5,5,1,1,5,4,1,5,5,3,2,5,4,4,3,5,4,4,5,4,4,5,5,2,4,4,5,4,5,3,2,3,3,4,4,2,3,1,3,3,3,4,4,3,3,3,1,4,3,1,1,4,1,1,3,1,4,2,1,4,1,1,4,1,2,1,1,2,4,2,4,1,1,2,3,1,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,1562516197,b58a45e39405b821fa5638d3d1c067ac,20,M,Southern,S1,Maybe not the right person
5c82a8cdfff8430015e9942f,43634.82153,43634.82986,IP Address,173.70.167.197,100,701,TRUE,43634.82986,R_3D2BwScXss68HHG,NA,NA,NA,NA,40.93499756,-74.11759949,anonymous,EN,5c82a8cdfff8430015e9942f,32,Male,Bachelor's degree,,Seeing how quickly we determine a word depending on if we read it or heard it,Not sure,31,66,91,84,83,40,87,32,65,94,85,91,0,72,11,60,82,0,0,0,8,2,5,5,1,4,3,4,2,4,5,4,2,5,4,2,4,2,1,3,4,2,1,1,4,2,4,3,4,2,1,4,4,5,4,2,4,4,5,2,4,4,5,1,2,2,2,3,2,4,3,1,3,1,3,3,3,1,3,2,2,2,1,2,1,1,3,3,3,3,4,2,1,1,1,1,3,1,3,1,3,3,1,1,4,3,2,3,3,2,3,4,2,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,no comments,NA,NA,NA,NA,NA,NA,NA
5c84002036f2450001c86167,43656.65139,43656.65556,IP Address,69.119.131.92,100,388,TRUE,43656.65556,R_2w14I1NwUk11Tw2,NA,NA,NA,NA,40.55110168,-74.46060181,anonymous,EN,5c84002036f2450001c86167,23,Female,Bachelor's degree,,I have no idea,New Zealand ,78,47,80,67,78,83,92,71,100,91,92,81,NA,NA,NA,NA,20,0,NA,NA,NA,5,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,NA,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,1562787469,fdedc78a350ced10299ff3b497604b57,23,F,Non-Southern,S3,
5c8d6017c6e10f0001b1417d,43666.8375,43666.85694,IP Address,75.108.121.185,100,1693,TRUE,43666.85694,R_3DoxHut108cLDmM,NA,NA,NA,NA,32.88600159,-96.40950012,anonymous,EN,5c8d6017c6e10f0001b1417d,18,Male,High school diploma,,Word recognition differences between vocal and text,East US,20,28,60,77,60,50,40,27,49,58,62,41,100,100,100,70,50,0,0,100,42,2,2,4,2,3,4,5,2,5,1,3,2,4,2,3,4,3,2,1,2,4,3,4,5,1,3,2,4,1,2,3,4,4,4,4,3,2,3,1,1,4,3,3,3,2,3,2,2,4,1,3,2,1,2,4,2,4,2,2,3,2,1,2,1,1,1,2,1,2,2,3,2,1,2,3,4,2,1,2,2,4,3,2,2,1,1,2,2,2,2,1,2,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,1563667585,ff21904470818e39967de792926b1143,18,M,Southern,S1,
5c9107147a7067000190a544,43781.70278,43781.71042,IP Address,89.187.170.129,100,668,TRUE,43781.71042,R_1N87LADZ3qKYZLb,NA,NA,NA,NA,33.7552948,-84.38860321,anonymous,EN,5c9107147a7067000190a544,44,Male,Some college,White,how people say different words ,south ,91,28,82,86,88,54,76,56,65,75,70,79,100,100,100,100,100,26,0,0,83,5,2,5,1,5,3,5,3,5,5,5,1,5,2,5,5,4,3,2,5,1,4,1,5,5,4,1,5,1,4,1,5,5,5,1,5,1,5,1,5,1,5,3,3,4,2,4,1,3,3,1,4,2,4,4,4,1,3,4,4,4,3,3,1,1,1,3,3,3,1,4,4,3,2,4,4,1,4,1,4,4,4,3,4,3,2,3,4,1,1,4,4,2,4,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,this was fun ,1573595474,06df3fdf32704eb2355156004c531050,44,M,Non-Southern,S2,
5c9162220791df0001366aa6,43634.82292,43634.82778,IP Address,108.244.16.29,100,438,TRUE,43634.82778,R_1Dpxl2TsXbvzmOn,NA,NA,NA,NA,27.72619629,-97.40779877,anonymous,EN,5c9162220791df0001366aa6,32,Female,Associate's degree,,how well we can understand and find words between spoken or written clues,Georgia or North Carolina,86,35,100,100,100,46,99,73,100,78,86,100,100,100,100,85,100,0,0,35,0,2,1,4,3,4,2,5,1,1,5,2,1,5,5,4,2,3,1,5,5,4,1,1,1,3,1,1,5,5,5,5,1,5,1,3,2,1,1,5,4,5,2,1,4,1,1,4,3,4,2,1,4,1,2,1,3,4,2,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,3,4,1,2,1,4,4,1,2,4,1,1,4,1,1,4,1,3,1,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"It gave me a popup that it did not upload, if there are setting changes i can do to redo the test for you I am happy to do so again so you can get the data you need.",NA,NA,NA,NA,NA,NA,NA
5c9162220791df0001366aa6,43634.85208,43634.85625,IP Address,108.244.16.29,100,406,TRUE,43634.85625,R_aVtrNYUCTIpVMrf,NA,NA,NA,NA,27.72619629,-97.40779877,anonymous,EN,5c9162220791df0001366aa6,32,Female,Associate's degree,,our ability to determine the words based on information given but also how well we do based on how the hints were given.,Georgia or North Carolina,100,22,100,92,84,49,73,85,100,75,100,84,100,100,100,88,81,0,0,74,1,1,1,4,4,3,1,5,1,1,5,4,1,5,5,3,2,5,2,5,5,4,1,1,1,4,1,1,5,3,5,5,5,4,2,5,2,1,5,5,4,5,2,1,5,1,2,4,2,4,1,1,4,1,3,1,2,4,3,1,1,2,1,1,1,1,2,1,2,3,3,4,1,2,1,3,4,1,2,1,3,4,1,2,4,1,2,4,1,1,4,2,3,1,3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,"again, issues with uploading, not sure if it worked this time.",NA,NA,NA,NA,NA,NA,NA
5c919cb12535970001cdc2ed,43632.92431,43632.93681,IP Address,173.89.68.169,100,1083,TRUE,43632.93681,R_3QYoDmC2BZjAQEE,NA,NA,NA,NA,41.14100647,-81.47679901,anonymous,EN,5c919cb12535970001cdc2ed,30,Male,Some college,,Being able to figure out words by reading a description versus hearing a description of what the word being referred to is.,Southern US accent. maybe Tennessee or Kentucky,85,59,90,90,90,74,91,34,89,94,94,96,80,95,85,68,90,0,0,1,57,3,4,4,2,2,5,4,2,3,5,4,1,5,4,4,3,4,3,4,4,4,4,3,3,2,3,3,4,4,2,4,3,4,4,4,2,3,5,3,4,2,4,3,1,2,3,3,3,2,2,2,3,1,3,2,3,3,2,2,3,1,3,1,3,1,3,1,2,2,3,3,3,2,4,4,2,2,3,2,3,3,2,2,3,1,2,3,2,2,3,2,3,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,Good luck with the study.,NA,NA,NA,NA,NA,NA,NA
5c9314a3886f470015b76ea5,43653.43125,43653.43819,IP Address,119.17.133.158,100,622,TRUE,43653.43819,R_3r38mLthb7WMcju,NA,NA,NA,NA,-38.19470215,146.5320129,anonymous,EN,5c9314a3886f470015b76ea5,26,Female,Some college,,"The start of the experiment said this was about human memory, perhaps it measured how long it took me to answer the question and wether I answered correctly or with the first thing that popped into my head. ",Pennsylania ,30,49,80,98,81,50,62,62,66,98,80,73,0,100,71,86,99,NA,NA,NA,4,4,2,4,4,3,3,5,3,1,5,3,1,5,3,3,4,5,5,5,5,3,5,4,1,2,2,2,5,3,5,4,5,4,1,3,3,1,4,5,5,4,5,3,5,2,3,4,3,4,3,2,4,4,3,2,4,4,4,3,3,2,1,3,1,1,3,4,3,1,1,3,1,1,1,3,1,1,2,1,2,4,2,1,3,4,1,3,2,1,4,2,4,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Nothing negative to say, everything worked well. ",1562509233,e7c5b1c0a746b969dfa953260b6f403c,26,F,Non-Southern,M2,
5cb0bd204182250018e62c35,43695.89028,43695.90069,IP Address,67.173.199.217,100,881,TRUE,43695.90069,R_1GUGwwC0UE6Hra8,NA,NA,NA,NA,33.53849792,-82.14080048,anonymous,EN,5cb0bd204182250018e62c35,20,Male,Some college,White,Whether a person can make better guesses through written or audio clues,The speaker sounded like they were from the North East of the United States.,1,1,85,90,100,50,100,90,80,75,50,90,100,100,100,1,30,1,1,70,60,4,3,4,3,5,3,5,3,4,5,4,2,4,2,3,4,5,3,2,5,2,5,2,4,5,2,1,3,3,4,4,5,3,3,1,4,3,3,2,4,4,4,2,3,3,1,4,4,2,2,1,4,2,2,3,2,2,3,2,3,4,2,3,1,1,2,2,2,2,2,3,3,4,1,3,2,1,3,1,3,3,3,1,4,4,2,2,4,2,3,4,3,3,4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,1566177751,8fbeba0bd2c76432394453305c0577a9,20,M,Non-Southern,M1,
5cbcfce214b3cb0015f03471,43656.82222,43656.83333,IP Address,162.236.7.174,100,973,TRUE,43656.83333,R_3PYQJp1dOV2DWia,NA,NA,NA,NA,35.10629272,-89.94100189,anonymous,EN,5cbcfce214b3cb0015f03471,40,Male,High school diploma,,Voice modulation? ,Texas,100,0,100,100,100,50,50,50,100,79,100,100,100,100,100,0,0,100,100,100,100,3,3,3,3,5,5,4,4,3,5,2,4,3,4,5,3,5,4,5,5,3,2,4,2,5,3,4,2,3,5,4,1,3,4,1,1,3,2,2,5,1,4,5,5,2,1,4,NA,4,1,4,4,1,4,1,4,3,4,1,NA,3,2,1,1,1,4,4,1,1,3,4,NA,3,1,2,2,1,2,1,4,3,3,4,4,4,1,4,3,1,2,3,4,3,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"So, it boils down to the intelligence levels of Southern people? Honestly, I think poverty and reluctance towards education play a large role into those factors.",1562802212,5d1fc86d8832002cc1f3e3d64aceb026,40,M,Southern,S1,
5cbcfce214b3cb0015f03471,43656.82222,43656.83333,IP Address,162.236.7.174,100,973,TRUE,43656.83333,R_3PYQJp1dOV2DWia,NA,NA,NA,NA,35.10629272,-89.94100189,anonymous,EN,5cbcfce214b3cb0015f03471,40,Male,High school diploma,,Voice modulation? ,Texas,100,0,100,100,100,50,50,50,100,79,100,100,100,100,100,0,0,100,100,100,100,3,3,3,3,5,5,4,4,3,5,2,4,3,4,5,3,5,4,5,5,3,2,4,2,5,3,4,2,3,5,4,1,3,4,1,1,3,2,2,5,1,4,5,5,2,1,4,NA,4,1,4,4,1,4,1,4,3,4,1,NA,3,2,1,1,1,4,4,1,1,3,4,NA,3,1,2,2,1,2,1,4,3,3,4,4,4,1,4,3,1,2,3,4,3,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"So, it boils down to the intelligence levels of Southern people? Honestly, I think poverty and reluctance towards education play a large role into those factors.",1566161246,aca6cb3b05519031774ffa3217758968,40,M,Southern,S2,
5cbcfce214b3cb0015f03471,43695.69931,43695.71042,IP Address,162.236.7.174,100,932,TRUE,43695.71042,R_3hDvHdqRLRNyjic,NA,NA,NA,NA,35.10629272,-89.94100189,anonymous,EN,5cbcfce214b3cb0015f03471,40,Male,High school diploma,White,My perception on southern accents.,"Arlington, Texas.",100,0,100,100,100,50,100,51,100,100,100,100,100,100,100,0,50,100,100,100,100,4,4,5,3,5,4,5,2,4,5,2,1,3,1,5,4,2,3,3,5,2,2,3,1,5,1,3,4,2,5,3,4,4,5,1,3,2,3,2,3,5,2,4,5,4,1,4,4,4,1,4,4,2,4,2,4,2,4,1,4,4,2,1,1,1,1,4,2,1,1,2,2,4,1,4,1,2,4,1,4,1,3,2,4,4,1,4,2,1,2,2,4,3,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"I have done this one once before, about two months ago, I believe it was.",1562802212,5d1fc86d8832002cc1f3e3d64aceb026,40,M,Southern,S1,
5cbcfce214b3cb0015f03471,43695.69931,43695.71042,IP Address,162.236.7.174,100,932,TRUE,43695.71042,R_3hDvHdqRLRNyjic,NA,NA,NA,NA,35.10629272,-89.94100189,anonymous,EN,5cbcfce214b3cb0015f03471,40,Male,High school diploma,White,My perception on southern accents.,"Arlington, Texas.",100,0,100,100,100,50,100,51,100,100,100,100,100,100,100,0,50,100,100,100,100,4,4,5,3,5,4,5,2,4,5,2,1,3,1,5,4,2,3,3,5,2,2,3,1,5,1,3,4,2,5,3,4,4,5,1,3,2,3,2,3,5,2,4,5,4,1,4,4,4,1,4,4,2,4,2,4,2,4,1,4,4,2,1,1,1,1,4,2,1,1,2,2,4,1,4,1,2,4,1,4,1,3,2,4,4,1,4,2,1,2,2,4,3,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"I have done this one once before, about two months ago, I believe it was.",1566161246,aca6cb3b05519031774ffa3217758968,40,M,Southern,S2,
5cbdf987f760b300011fa2c9,43633.62361,43633.62986,IP Address,73.102.7.126,100,542,TRUE,43633.62986,R_1Qh1rlyKKUDejLO,NA,NA,NA,NA,40.50250244,-86.14620209,anonymous,EN,5cbdf987f760b300011fa2c9,29,Male,Bachelor's degree,,Determining whether people follow instructions better if they read them or hear them aloud.,"Somewhere in the southern United States, perhaps Alabama or Mississippi.",100,NA,100,100,100,50,100,50,60,100,50,100,NA,60,NA,50,60,NA,NA,NA,100,NA,3,5,4,4,5,5,4,NA,3,NA,NA,5,NA,4,NA,4,4,5,3,5,5,5,4,3,NA,4,5,3,5,5,5,5,3,5,NA,NA,1,5,5,5,5,5,4,4,4,2,NA,3,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,3,NA,4,NA,NA,3,4,NA,NA,4,3,NA,NA,4,NA,2,2,1,NA,NA,NA,NA,3,3,1,4,4,NA,2,4,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,None,NA,NA,NA,NA,NA,NA,NA
5cc46571f317fe00154e075e,43695.66806,43695.675,IP Address,162.234.116.223,100,573,TRUE,43695.675,R_3dN7Rb5oKV8oceQ,NA,NA,NA,NA,30.2151947,-92.37870026,anonymous,EN,5cc46571f317fe00154e075e,40,Male,Some college,White,verbal communication,she was a robot,18,77,88,87,88,17,92,84,86,85,36,83,100,100,100,99,100,100,100,99,100,2,3,4,2,5,4,5,2,3,5,3,2,5,5,5,2,4,1,3,5,4,2,1,2,5,4,4,4,4,5,1,3,4,4,5,3,2,4,1,4,4,3,1,5,1,1,4,2,4,2,4,4,4,2,1,4,4,1,4,4,1,1,4,1,1,1,4,1,2,1,4,3,1,2,4,3,1,4,1,4,4,1,1,1,4,2,1,2,1,1,2,4,4,4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,thank you,1566158426,2e9d41b6900043bfb77ccc9f7b6ead51,40,M,Southern,M3,
5ccae27b356f2400199dc533,43653.50208,43653.51042,IP Address,107.197.135.247,100,721,TRUE,43653.51042,R_2sdn6sTYsu8eoiX,NA,NA,NA,NA,34.9947052,-81.22450256,anonymous,EN,5ccae27b356f2400199dc533,29,Female,Associate's degree,,How fast the brain thinks,America,1,54,100,100,83,50,100,100,50,68,50,87,100,100,100,77,46,100,77,100,100,4,1,5,2,4,5,5,4,2,4,3,1,5,4,5,3,5,4,5,4,4,3,1,3,2,4,2,5,3,3,4,5,5,2,3,1,1,3,3,3,1,5,1,3,3,2,4,3,3,4,1,4,2,3,1,4,2,3,4,3,1,4,1,1,1,3,3,2,2,2,3,1,2,1,4,3,1,2,3,4,4,2,3,4,3,1,3,1,1,4,1,3,3,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,no comments,1562515412,cb9ac968bd9142816249aed33cce01db,29,F,Southern,M1,
5ce12eeef71e09001aae53fe,43642.70903,43642.72708,IP Address,73.220.7.125,83,1565,FALSE,43649.72708,R_3O6yjN6T6D28WkR,NA,NA,NA,NA,NA,NA,anonymous,EN,5ce12eeef71e09001aae53fe,19,Male,Some high school or less,,Rhyming / testing questions,Alabama,100,5,79,92,86,25,45,36,55,77,37,75,11,57,16,11,6,12,12,12,73,4,4,4,2,4,1,1,1,4,4,4,2,4,1,4,4,4,1,1,4,1,4,1,4,4,4,1,5,1,5,1,1,3,2,4,4,1,1,1,4,2,4,2,4,2,2,3,2,3,3,1,3,3,1,1,3,2,1,1,3,2,1,4,3,2,2,3,1,1,3,1,3,1,1,3,3,2,2,3,3,3,2,3,3,3,2,2,3,2,3,2,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1561582876,28928386390f8f88db659a2ee616c818,19,M,Non-Southern,S3,
5ce9a88ab91054001741ccc0,43695.90903,43695.94306,IP Address,99.46.188.210,100,2942,TRUE,43695.94306,R_27mnQ1opbI7JAdo,NA,NA,NA,NA,33.93490601,-84.39219666,anonymous,EN,5ce9a88ab91054001741ccc0,23,Male,Some college,Black or African American,Auditory vs visual sense,USA,92,50,50,51,47,50,42,11,13,10,7,50,100,100,100,27,22,94,96,100,100,1,4,3,3,4,5,4,4,5,5,1,1,3,2,5,1,5,5,1,5,5,4,5,5,3,1,4,3,2,2,5,5,3,5,4,1,2,3,4,4,3,2,4,4,1,2,4,2,4,4,2,3,3,4,1,4,3,4,2,3,1,2,3,2,1,4,3,3,2,4,3,3,2,1,3,3,2,3,2,2,3,1,1,3,4,2,3,2,3,4,2,3,3,4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,1566179361,958daed74ac3166e9a21bc628a7f5b4f,23,M,Southern,S3,
5cf6014edac0090015cee87d,43660.98264,43660.99028,IP Address,73.243.234.115,100,688,TRUE,43660.99028,R_Ap8K68EorrmlJiV,NA,NA,NA,NA,38.81520081,-104.7703018,anonymous,EN,5cf6014edac0090015cee87d,24,Female,High school diploma,,It was different and trying. I had to switch computers to get it done,Texas,100,2,86,50,75,50,65,50,50,30,50,95,100,95,50,100,90,70,0,NA,100,3,2,3,4,4,5,3,4,1,4,1,3,3,2,4,2,4,4,5,5,4,3,4,3,4,1,3,3,3,5,5,2,3,1,3,1,4,2,4,5,5,3,5,1,3,2,3,4,4,4,3,3,1,1,1,4,4,3,1,4,2,1,1,1,1,3,3,4,1,4,1,3,3,3,3,3,2,1,4,1,NA,1,3,4,1,3,1,1,3,4,1,1,3,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,None,1563161694,3ed1b3567d3d7f0d5a194f6732044433,24,F,Southern,S3,(mixed)
5cf83d28310c7a0001a9cf2e,43666.83194,43666.83819,IP Address,67.52.112.122,100,562,TRUE,43666.83819,R_0kXUix79Gjeoxxv,NA,NA,NA,NA,33.66470337,-117.966301,anonymous,EN,5cf83d28310c7a0001a9cf2e,20,Female,Some college,,How common words are pronounced differently by different people,America,20,66,84,89,80,26,71,69,84,78,81,75,NA,68,NA,NA,16,NA,NA,NA,NA,2,NA,4,2,4,4,4,2,3,5,3,NA,5,NA,5,3,5,3,2,4,4,4,3,3,4,NA,2,2,2,4,4,4,4,4,4,2,NA,2,3,5,NA,4,2,4,3,2,3,4,3,3,NA,3,1,NA,NA,3,2,2,2,NA,3,NA,3,NA,2,4,3,3,3,4,3,2,3,3,3,2,2,3,3,3,2,2,NA,3,2,NA,NA,3,2,3,3,3,4,3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,1563667102,d27fffcfd074545ddeeb2f4e62ffb9f5,20,F,Non-Southern,M1,NALocation
